text,label,target
@LifeInKhilafah The cancer of Islam pushes even babies to begin thinking about murdering their fellow human beings.,Religion,5
This in not lynching of Muslims. He can boast to please his fascist idiots but you all know they are no more than a fart,Religion,5
Aw god bless you sweetheart. You are beautiful. That is not a real Christian woman - that is a wretched angry old crow! I’m glad your pastor has removed her from any committee positions. That’s a step in the right direction. Keep your chin up and smile,Religion,5
And! She’s back on with Fox and Friends right now. She claims to be “a good Christian woman!”,Religion,5
"@MuhammedSajjad @MaxBlumenthal Blumenthal fights for Palestine which has no freedom of speech, has honor killings, and beheads gays.",Religion,5
"democracy gives you choices. yes, of course. in india it's giving us muslims plenty of choices. choices on how to die. you call that freedom? give restricted choices and then call it the miracle of democracy? idiots.",Religion,5
"Well, you do get a lot of support from Russia after you helped them in 2016, Sean. So maybe ease off the ego a bit. Up to them but I wouldn’t want to be on a Anti-American show that promotes Russia propaganda and Radical Christian Terrorism.",Religion,5
"Saudi Arabia is the epicenter of islamic terrorism! Better u care for yr homeland Kashmir, rather bothering for India's goodwill?",Religion,5
"You r not, u r a dhurt shiromani who has never spoken on islamic terrorism, see, how barelvi hanafi preaches hate against hindus. Dhurt number one ho, Gandhi aur Nehru ki jamaat ke ho. Hinduon ko gali dene se kitna milta hai.",Religion,5
You’re idiots. There are zero pictures paintings or carvings or statues of Mohammad and if there were a radical Muslim would kill you if you touched it SIT DOWN DOLTS!,Religion,5
Yeah you’re talking about the 1% of police that do that shit. Not the 99% that are good and have to deal with the consequences of idiots I could just as easily say that are Muslims are terrorists but that would demonize and entire religion. But yall aren’t ready for the convo yet,Religion,5
How can you rightfully say every Muslim is like these idiots?,Religion,5
The Isis terrorist is going totally against our holy book Quran how they suppose to be a Muslim,Religion,5
"What do u even know about THE BJP And RSS . sitting in your tiny ass island not fit enough to be even called a country , u seem to think u know about the BJP and RSS . You don't know anything about BJP and RSS but the world knows about RADUCAL ISLAMIC TERRORISM. 9/11, 26/11 ETC",Religion,5
"That is the problem, Christianity is not radical. Christians have rolled over and had their bellies tickled. Sadly @UKIP keep blowing their chances. My 25 yrs of support of a party since it anti federalist league days has gone completely now.",Religion,5
You're right - it is weird. And very unfortunate as she's a good Christian woman. You can tell it's something serious when the two of us agree.,Religion,5
"As always, keep the IDIOT abuse to ALLAH and MOHAMMAD Not to me Not here Thank you When you Muslims learn that the more you abuse, the more abuse goes to your god and beloved prophet You were saying?",Religion,5
How can you expect humanity from a country that sells their sons to terrorist for false jihad #PakistanArmy is on the path of self destruction. #KulbhushanJadhav meeting with his mother &amp; wife from behind glass wall says everything abt #Pakistan,Religion,5
@fulaan_hazm So they have to imprison the people of Mosul and not allow them to leave. Islam is a religion of slaves and slavery.,Religion,5
Even you know your position on mic. Cool down for few days and do your own honest research on Islam If you don't know something about Islam ask a Muslim and not an islamophobic idiot like Abdullah sameer who only do individual response,Religion,5
you are avoiding. Now you deny that Turks and other Muslims civillians lived in the mainland. İdiot,Religion,5
"All I know is before the war in Afghanistan, The Muslims were very liberal and there wasn't fanatical idiots around, they were imprisoned, all of a sudden the West West needed them to fight the Russians, next thing you know everyone was teaching fanatical culture",Religion,5
"Yes! We'll show those radical Dems what it means to be a conservative. We support adding to the deficit, giving our corporate lords more tax cuts, taking healthcare away from all the heathens, getting foreign interference in our elections &amp; advancing a white Christian agenda.",Religion,5
As we Indian always taking care by Heart everything. But neev been compare same thing in your country people's those always following Mulla's Policy line Jihad or Creating terrorist...i.e Laden found in Pak,Religion,5
"Selective and fake journalism. Seems your so-called 'experts' are high on weed. Radical Islam is real and Muslim fanatics will someday kill you guys just like Charlie Hebdo case. Mark my words, you idiots.",Religion,5
Palestine will become another Pakistan which will become another center of Islamic terrorism. Prevent it. I support u Israel!!!,Religion,5
Do you idiots genuinely believe that any Muslim extremist needs to get PAID to kill Americans? How do you not have critical thinking skills? This is a non-issue.,Religion,5
"#DefundNPR #DefundNPRNow #DefundNPR #DefundNPRNow Americans are sick &amp; tired of financing an audio version of CNN and MSNBC! ALL Americans pay NPR to bash &amp; trash our President, trash only Conservative &amp; Christian values...while they support the radical leftist ideology.",Religion,5
I love how you’re speaking about Islam and calling me an “idiot” mashallah your words are over flowing with sunnah. If you actually they looters from last week equal in the same numbers as the peaceful protests GLOBALLY then go ahead and continue to be ignorant.,Religion,5
A Christian woman is manipulating the words of my Lord Krishna?! You have no right to even up to his name! What did you think that the world was a big massive dance in the park? It was a war against adharma and a aDharma has risen again in Bharat In the form of man-made ideology,Religion,5
This is the radical Muslim humanity for you! These Jihadists yell #BlackLivesMatter in the west but rape boys of their opponents at home. Never trust a Muslim or a #Palestinian. Always fact-check what they say. They are master of fooling western idiots!,Religion,5
All most all muslims read Qur'an. And every isis and terrorists read Qur'an. What happen???? World knows the consequences of Quran products.,Religion,5
"Why am I not shocked. 0 proof that ANTIFA has been involved in any terrorists actions. While Obama's DOJ left ample proof that white winged domestic terror is the number one cause in the U.S. and Trump ignored it and turned the focus on ""radical Islamic terrorism"".",Religion,5
"Ann Coulter is lovely, mad but lovely. She can support one day the radical Muslim idea of woman must not vote and next day some Christian libertarian idea about anything.",Religion,5
#LetterFromPakistan Noble peace prize winner @Malala over equal rights for woman and Christian woman Asia Bibi over blasphemy charges has to ran for their lives from pakistan..,Religion,5
"Because they are all that matter, right? I am a Christian woman who is frightened for OUR country.",Religion,5
"@Just_Nafisa @FatimaFatwa @eS3udi @JRehling But ISIS never attacked Muslims like they did Ezidis, killing them as ""non believers""",Religion,5
Muslims are idiots why start riots in which you will be main victim they did the same thing in Gujarat some death wish,Religion,5
This right here is an episode that really allowed me (a Christian woman) to be able to take on the perspective of Christian men and sympatheize with a struggle I’ll never be able to experience.. definitely worth the listen,Religion,5
"They are angry on cat being raped !!!! Don't they remember of the Muslim women in Burma , Syria , Palestine , India , Kashmir , and so many countries !!! Don't they remember the children being killed !!!! Only the care for the cat being raped !! You fucking idiots!!!",Religion,5
"Every time i hear someone say idiot in a british accent i remember the ""not all muslims are from islam you idiot""",Religion,5
He is named Anshu. Wonder where do these idiots come from. Do Muslims reject Quran? Do you?,Religion,5
List of Most Wanted Terrorists #Terrorists #Jihad #Islam,Religion,5
I’m sorry is that a fact or a rumor. Because your spreading it like it’s a fact. Yet I’ve seen no proof. Oh that’s right you guys shoot then aim. Facts don’t matter if you repeat a lie enough like the bleach vaccine. You only need some idiot to believe it. Like Obama is a Muslim,Religion,5
"And yet God was able to meet their needs using radical, everyday generosity.” You may be familiar with the call, but each story is very different. This week we are sharing stories from of some of the full-time Christian Workers we support.
i have and i chose whats best for me but saying all else are idiots is wrong neither did i say about your religion you cant say the same about mine
RT @riwired: And every Muslim is a slave of Allah"" the more religious or ""Islamic"" the more damage and danger there is.@VileIslam  @ORehaf…",Religion,5
"The worst part is the comments bro. So many idiots, and so many other Hispanic/Asian/Indian/Muslim peoples in there trying to act like they feel it too bro... it’s strictly black people that the police go after. I can’t imagine trying to say you respect ANY popo at this point",Religion,5
@zakirnaikirf Saying that Islam is a way of life means that it tells you that you cannot have democracy and must instead follow a pedophile.,Religion,5
"@1oNo1_Islam This is lying propaganda. If you want to know what filth and hatred Islam is, just read the Quran.",Religion,5
#ERROR!,Religion,5
"How about these idiots? You buffoon Indian Muslims. Everytime, you all are fooled. I just pity your low mind. #KashmiriLivesMatter",Religion,5
"Yeah, yeah, blah, blah..dominated by Zionists? LOL! You idiot. You said it was not democratic &amp; I showed you the UN Partition vote. Democracy in action, even if you don't like the vote. I don't care for the UN either, because it's dominated by the Muslim block today.",Religion,5
"@AalawOfficial According to your own canon, your prophet is a pedophile, murderer, rapist, caravan robber, slave trader, sexist and bigot.",Religion,5
yes because wearing a mask makes you become Muslim. Idiots,Religion,5
"So don't take it on yourself, i apologise for my misunderstanding, but my point is which quran to follow, which interpretation is correct, which muslim leader to follow. How are you sure that whatever he says is the correct interpretation of quran? He ain't no saint you idiot.",Religion,5
@Ammaawah @jm111t All you are doing with your verses is proving sexism in Islam.,Religion,5
And secondly Lockdown is to keep down the creeps like u instigating violence in name of Jihad and Islam...probably u might hav heard that word Islamic terrorism from Trump too...that's what ur real face...,Religion,5
Can u take a serial in same way on the church sex scandals and Islamic terrorism in name of religion on the interst of the public?,Religion,5
"@Shehla_Rashid fr your information Shehla rashid terrorism is part of your religion fact check ISLAMIC TERRORISM SIMI, PFI, TALIBAN, HURRIYAT, BOKOHARAM, ND d bloody list goes on, do u hv ny name..u shld b tkn to court fr dis statmnt...",Religion,5
Great secularist..I salute you Madame..I was reading the comments of your followers..these hindu and Muslim religious fundamentalists destroy the whole world peace..treat them with what they deserve. Pray to supreme power to give sense of humanity to these idiots.,Religion,5
@ajwatamr @ExposeFalsehood The follower of the pedophile prophet tries to be funny. But the world will outlaw Islam soon.,Religion,5
"Hello Nigerian muslims, is this idiot speaking for you? It will be nice for you to come out and distance yourself from this or the statement will be true of you and your child abusing prophet",Religion,5
Hey Rudy why don't you tell us about that official 9/11 narrative fairy tale story of muslim arab idiots with boxcutters hijacking 3 planes and perfectly flying them into 3 buildings while you were mayor. Godzilla or King Kong attacking 3 planes would've been way more believable.,Religion,5
What an idiot Karna is! Claiming Hindu name as Tamil name. Can you find one Muslim in Tamil Nadu with such a name? Why only Christians have such Hindu name? Funny thing he is saying others should get educated to know that reservation continue after conversion,Religion,5
RT @sudixitca: .@VSRamchandra Islam = Nazism. How could it be reformed? @manonive,Religion,5
You know why Muslims don't complain about others taking their women? Because it rarely happens. While all you idiots complain that Muslims take your women and make all sorts of conspiracy theories.,Religion,5
"Muslim Ban? ROFL. Trump included the same exact countries that were on Obama's list. The countries in the ban only represent 10% of the global Muslim population. So as 'Muslim bans' go, This one missed the mark by a large margin. You're an idiot.",Religion,5
If you had read my timeliness you would have seen that not only i'm a MUSLIM but I don't deal with idiots like yourself. You are too dumb to have any intellectual discussion Name calling is a sign of low emotional intelligence and yours is in the sewer.,Religion,5
No one will believe that lie which u are talking about muslims are attacking Hindu where Hindus are weak latest example is West Bengal Hoogli Telenipara radical Islamic Terrorism CM Yogi Ji never taking against a community but those who are try to harm Hindus they have to pay,Religion,5
@J_Eddine @DiversityRUs 1/3 of all  Muslims believe that people who want to leave the religion should be murdered. http://t.co/mBTflxQk22,Religion,5
They are wronly misguided people they don't know anything about Islam because they don't read Quran by meaning so brother because of some idiot's who don't know anything about Islam you can't blame whole Muslim community,Religion,5
@alihadi68 @David_Cameron Who's them? I only see real beheadings in Palestine and the rest of the Muslim world.,Religion,5
We all knew this right? Christians are such hypocrites. Here's the deal everybody else is a murdering slut if they get an abortion but if a Christian woman needs an abortion (even if they protest outside abortion clinics) her abortion is completely necessary and her right.,Religion,5
"We'll remember radical Islamic terrorism like 1983 Barracks bombings, 1988 Lockerbie bombing, 1993 World trade center bombing, 1995-1996 Saudi Arabia bombings, 1998 U.S.embassies bombings, 2000 U.S.S. Cole bombing, 2001 9/11 attacks, 2002 Bali Nightclub bombings,",Religion,5
RIGHT!! Like it’s not hard to be a pure Christian woman!!! Just look at us!!!!,Religion,5
Your narrative of your own world doesnot make any sense in the factual world where islamic Terrorism is a disease humanity is paying. If court is taking the case against Kafeel Khan and the verdict will be as per law. The propaganda that u make will only make a living hell for u.,Religion,5
You are the Cocktail peace Muslim Christian tell me one reason why you are Congress only one reason just one reason you faking idiot you are the big terrorist in India,Religion,5
Doesn’t the far right define a Christian woman as one standing barefoot and pregnant in the kitchen and probably doing Barr’s dishes?,Religion,5
"Whether AL Qaeda or ISIS or Any other Islamic terrorists group, all of them grown up and flourished under the shadow of Quran and Sharia. indulged in performing their religious duty,beheading killing as to fulfill Allah's wish ! U n they, all r Muslim! Allah n Quran same 4 all!",Religion,5
Oh really? Islamists like you are blinded to Islamic Jihad and are no different from ISIS terrorists It is evil Quran that divided humanity into believers and infidels,Religion,5
@Dabiq_Warrior @Totenleserin More like three thousand.  And most of it was done by the Kurdish girls.,Religion,5
"@sibelo76 Yes, all that Islam is making ISIS so loving. Idiot! http://t.co/qJXDS8FMyW",Religion,5
"I’m a Christian and believe that Jesus, as a radical advocate for social change, love and acceptance, would not support the current divisive, capitalist system we live under. God loves all of us and wants us to help each other, a sentiment exemplified by the leftist tradition.",Religion,5
"Are you a Muslim? Have you ever asked a hijab wearing woman how she feels about wearing one? Then shut up you don’t know. Before I reverted to Islam I thought just the same as you.....rather than believe idiots like you I bothered to ask them, be polite and respectful and you",Religion,5
"These liberal idiots have no idea what muslims are doing here. For years they accused north Indians, specifically Hindus. Accusing them for killing muslims (you can guess the reasons and it turned out to be fake). So I guess it's fair to paint the opposite when we have the chance",Religion,5
U can get it without fighting also &amp; that too peacefully. All u have to do is to stop patronizing &amp; sympathizing with Radicalized Islamic Terrorism,Religion,5
Any non Turkish Muslim &amp; person who never lived/has to live in turkey... If I see you idiots make a single dumb comment on Hagia Sophia conflict istg- The reason they’re pulling this bs right now is to Distract the public attention from more pressing issues (çoklu baro kararı) +,Religion,5
Do we ask any suppotr from you? Why are you people always poking your noses into our own matters? We dont need any support from idiot peoples..if he is a man enough why cant he support to #balochi peoples &amp; china muslims? #Hypocriteafridi,Religion,5
"I know that war i hell, and there are idiots everywere, but I want to tell you that there was no, and there is no Bosnian army! Btw. those pictures prove that radical muslims from other muslim states come from, and some of them where involved in attacks 9/11 WTC in New York!",Religion,5
"She is a Radical ISLAMIST, who never condemns Terrorists slaying Non Muslims! Why shud she Support ISLAMISATION of Europe/USA, which will soon engulf All Non Muslims, starting from Christians?",Religion,5
@Alfonso_AraujoG @ardiem1m @MaxBlumenthal Mohammed told Muslims to take over all of the Arabian Penninsula from Jews and Christians.,Religion,5
Sounds like you and @apst24 have some beliefs in common! Maybe you could build a coalition of TERFs and radical Christians who support Trump! Such a uniquely American thing - radical feminists and conservatives banding together to deprive people of rights (see 1st wave feminism),Religion,5
That's right. A dumb woman is the Christian woman of choice. I wouldn't give up my educated wife to conform to your religious standards. This nonsense is .. cant even find any more words. #WDDWM #KINGDOMSEEKER #Silethe .,Religion,5
"What are you talking about... This is India ma'am... Idiots like him must be worshiped.. Just write.. DALIT, women, Muslims and they'll get orgasms..",Religion,5
"First of all, it's not the Muslims that made the rule you idiot",Religion,5
Dear Prof Sahab.. Ok the division was very-2 unfortunate but from where these words like Islamic Terrorism have come today? Rather than showing ur dignity as a Prof. you are trying to instigate hate hatred among fellow Indians... Popats like u never deserve to be Prof.. Hahaha,Religion,5
"Some idiot Muslims did not follow the instructions of govt. and when bursted corona bomb, now people like you are trying to secure them and want to pass the buck to govt. We understand your sweet conspircies.",Religion,5
"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, Jews are tired of being murdered by Muslims. So what?",Religion,5
My last for @AlArabiya_Eng: Mohamed el Bachiri lost his wife during #Maelbeek terrorist attack on 22 March 2016. He wants to send a universal message of humanity and love with his book 'A #Jihad of #Love'. #Molenbeek #Brussels,Religion,5
"You people are so idiots for that you are taking the side of a journalist for having selective outrage!! Why you don't feel the pain of 3 months old baby whose father's throat was slit in broad daylight, show me any outrage from him, because he didnt since the cuprit was muslim !",Religion,5
Brought to you by the same idiots who also believe: global warming is a hoax Obama is a secret Muslim vaccines cause autism kooky #QANON conspiracy theories Hillary covered up #Benghazi Americans on a steady diet of Fox News and far right-wing websites,Religion,5
"Syria: Muslims repeatedly rape 60-year-old Christian woman, then stone her to death #RightNews",Religion,5
"IAF's attack was not against humanity, rather against enemies of the humanity - JEM, not Pak soldiers or civilians. Had these terrorists been alive, they would have killed many more innocents in the pretext of Jihad. that's why our strike is significant. #indstrikesbackandhard",Religion,5
Turn to CNN right NOW! This is so awesome! I’m glad that God wrapped my assignment in the earth I’m Black skin. I AM a proud Black Christian Woman!!! #blacklivesmatter https://www.instagram.com/p/CBb-BqVFTIE/?igshid=5uf8ek95or30,Religion,5
"See a terrorist, take any action you deem fit. You are Indian Army. You know your duty is to protect India, humanity &amp; peace; not human rights of Allahu massacrers. Go for it. #SaveKashmir from Jihad.",Religion,5
@abunaseeha2 May Allah piss on him before giving him his 72 virgin pigs.,Religion,5
"There was this christian woman who drank from the well in afghanistan, and then said something bad about mohammad, and they had her killed, a few months ago That surely is against her human rights no?",Religion,5
"Would be very interesting to know if the Radical Left would want religiously persecuted Christians to resist an *actually* oppressive, tyrannical gov... Their support of China, arresting of pastors, and hatred of God and Truth would suggest absolutely not. Wretched and wicked.",Religion,5
Did allaha told you to use twitter invented by kafirs Or did allaha told ISIS terrorists pigs To use guns made by kafirs . I think allaha told in quran to kill non believers if they don't convert,Religion,5
Idiot can't you get this simple thing? She said yes I am non vegetarian but why PETA questions always Hindu festivals. Why not muslims festivals to not eat non veg? She said if PETA leaves its hypocrisy and say about Bakra Eid then she can also become vegetarian. #openchallenge,Religion,5
"Almost a decade ago now, I would watch your guys’ videos every morning before school. You guys were a pivotal voice for me through middle & high school & college. As a young Christian woman in ministry now, you’re right: my heart is sad. But I will always love you both... (1/?)",Religion,5
Politicians...are terrorists...many tics...terrorizing...humanity...police...many lice...harassing humanity...we are all simply debt slaves...,Religion,5
"You have adhered to a far right radical Christian Right. This is what is causing 90% of the issue. I am a Christian. I am not a radical right Christian. I support Pete Buttigieg who is a practicing Christian. He does not practice hate. He demonstrates humility, service, and love.",Religion,5
"@jihadi_11 @Shami_IS_back When the filthy Daesh set off IEDs in Baghdad, they don't care if none of the victims are armed.You're a hypocrite",Religion,5
"Europe stoped Muslim entries, mosques r nw under fear ,America deadly against Islamic terrorism's,Islamic countries nw accepting Hindu temples in those countries,all over Asia u will see Hindu temples 1200 to 1500 yr old,even now in Iraq they found Indian daeties.V r Martial race",Religion,5
thank u bro #HinduUnitedAgainstTerror islamic terrorism k against,Religion,5
"From this Christian woman, you are 100% right! Give me my Alpha male any day. I don't sweat Beta boys, not worth it.",Religion,5
You and this idiot are same. He say bad words to hindus. You say bad words to Muslims. And we listen both of the shit and clap accordingly. Pls do not spread hatred I request both of you. I see both are same. Let hindu and Muslim live in peace.,Religion,5
"How stupid do you think of me as a racist? while Muslims in my place are the same race as me? we just have different religions, not races!! IDIOT !!!",Religion,5
Conspiracy ppl will say things like the government wants you to wear mask to prepare you to become a Muslim state and then say the government wants to track you with facial recognition... the government can’t have both. Which one do you subscribe to you fucking idiot,Religion,5
If I were running for dog catcher the endorsement I would want would be from you of that idiot @AOC even if I was another fu@king Muslim,Religion,5
"Similalry, I love ""Christian Woman"", how it starts soft, then kinda stops, and then kicks right into it with the full band. There were some good tunes on that disc",Religion,5
"Losers like you can rant as much as they want. @narendramodi &amp; @AmitShah have given a huge help to Hindu, Sikh, Christian girls in pakistan who are being kidnapped, raped &amp; forceful converted. Why were you silent ? Is it bcoz of ummah ? Do you support radical ismalists ?",Religion,5
"I support the USA, the religious of the radical islamic republic of Iran, the laws very restrictive for women, christians and lgtb moviments.",Religion,5
Why u r not talking about radical islamic terrorism ... Why u r not talking about why ur minority population is decreases from 20 to 2 prcnt .. why 2 girl child of hindu burned alive at Balochistan ... Why India going to became superpower and pakistan is blacklisted wrld orgnzsns,Religion,5
@Love___Egypt @washingtonpost Don't complain about bigotry when you practice a religion of bigotry. http://t.co/VnG32SFEes,Religion,5
This How RSS Is Spreading Hate Against Our Muslim sister RSS People Don't Follow Vedas Geetha Ramayan Same Like ISIS Never Followed Quran Hadees There Is No Change Between ISIS And RSS #Islamophobia #RSS_terrorist_Organization #Islamophobiainindia,Religion,5
"Will somebody stop the political bull shit and tell the truth?! Will Elon Musk himself inform us what these machines actually DO? Because right now, I am seriously pissed off, for a Christian woman.",Religion,5
@FarooqSumar @NafeezAhmed @MaxBlumenthal In fact the pedophile prophet clearly stated his intention in Hadiths. http://t.co/04XVHx5vVl,Religion,5
Bcoz #Jihadi_Virus is Million times more DANGEROUS to Hindus-Hindutva-Hindusthan-Humanity than #Corona_Virus #Jihad_Jihadi_Mukt_Bharat is MUST for Hindus-Hindusthanis-Hindutva to SURVIVE Converted HINDUS hv now bcam Muslim-Jihadis-Rapists-Looters-Terrorists due to #Jihad_Virus,Religion,5
"Terrorist thinking and one who attacks humanity in the name of Jihad will not be spared,",Religion,5
Oh another Barsnley idiot wanting out of the EU to stop the muslims. Unless it's the same guy? OMG is this you?????,Religion,5
"@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 Honest and fair is that Islam is a religion of hate, murder,bigotry and sexism",Religion,5
"Chick-fil-A caves to Radical Left Bullies: The American Family Association (AFA) has created a petition that urges Chick-fil-A to return to its support of Christian ministries such as the Salvation Army. On Monday, Chick-fil-A anno…https://lnkd.in/gn-JaKT",Religion,5
"no shooting atfirst.idiot,there r many things that police learns to manage agression &amp;second what you did when u was VP? you r a facist waged war agaisnt other countries like agaisnts muslim iraq and now sifting all the blame to trump.thsi man is a hypocrite worse than trump",Religion,5
Imagine it’s 2020 and there’s still people who think that being Muslim means terrorism Fucking idiots. Suppose the IRA were Muslim too? Some of you need to go back to primary school and stop drinking Stella’s..,Religion,5
Why don't western media outlets report these crimes? Could it be radical leftists want to fool #Christian conservatives into supporting whitewashed Islamic jihadist terrorists so they can profit by regime change? Are you Christian if you support that,Religion,5
"That's the sad thing. They live in a society where there are no limits to what you can do, or be. Women are killed for rape, not allowed to read or drive in Muslim countries, castrated to prevent sexual enjoyment, and these idiots are protesting to support that.",Religion,5
"What about the Muslims and their indoctrination of kids? Or are you just a Christian atheist? You're and idiot and you would never say such things in my presence, guaranteed!",Religion,5
Muslim hatred will stop once they stop hating us. Dig a hole and hibernate till ISIS finds you and beheads you. Useful FUCKIN IDIOT for non Hindus.,Religion,5
@SpeakerPelosi YOU HAVE SHOWN THAT YOU ARE A LOVING CHRISTIAN WOMAN WHO HAS BEEN PLACED IN THE POSITION YOU NOW HAVE BY A LOVING GOD. AS SUCH I BELIEVE YOU ARE DOING THE RIGHT THING BY HOLDING BACK THE IMPEACHMENT OF DONALD TRUMP UNTIL YOU CAN GET 4 GOP'S TO SUPPORT WITNESSES.,Religion,5
"Nothing surprising Continue Mashaallah For Media-Terrorists, It is part of Ghazwa-e-Hind Dar-ul-Harb JIHAD against HINDUS for next HINDU Genocides Partition Ethnic Cleansing Say SORRY to play Al-Taqiyah-Jihad to FOOL Hindus-Hindutva-Hindusthan-Humanity",Religion,5
But I really wat to say if u ppl have gutts to make such video on the horror that our Kashmiri Pandits have gone through and how Islamic terrorism has grown in our country by ths peace living community then we will think tht u r real liberal and true desh bhakt.,Religion,5
olivia told me that “as a christian woman” i HAD to watch fleabag. she was right,Religion,5
Hahaha... From where do you get such aliens? I mean.... How can you talk just anything Why are they so scared to accept the truth of being Muslim? Ashamed? Scared? Ignorant? Or simply idiots?,Religion,5
Taliban fought for their country like u or i will do. Media played islamic terrorism card. Now tell me do u think indian army is at winning position in Galwan? Do u think will help ? Answer u know better than me dude. Media is a bitch n they always play,Religion,5
@ibnHlophe @eeviewonders @anjemchoudary A criminal to ISIS is anyone that does not agree with their barbaric and inhuman religion.,Religion,5
"You are wrong here brother', don't compare Zaira wasim with ""Suar"" face Tarek Fateh, a Pakistani idiot man who does not love his own country. Now this ""Suar"" face man is creating the new problems everyday for indian Muslims।।",Religion,5
@clouds789 @arabinowitz Did you learn that logic in a madrassa?,Religion,5
"@realDonaldTrump Oh yeah, that bible stunt? Lost the Jewish vote, Buddhist vote, Muslim vote, agnostic vote, and likely many Christians, idiot. @GOP all you have left. Proud?",Religion,5
"Learn something from ur past idiots. Don’t forget Hindustan was ruled by Muslim leaders for hundreds of years after Muslims, British started ruling upon you. And now u are under control of US. Kab tak dosro k tukro py palo gy.",Religion,5
#Hinduphobia_in_Arab Have these OIC nations stand for other religion??? What about genocide of Kashmir pandit?? What about so many killed due to Islamic terrorism?? U have sharia law &amp; no freedom of religion to other non-Muslim Your silence is cause all “Islamophoba” not us,Religion,5
If you asked 150 Islamic terrorist organisation you are islamophobic if you tell ppl tht isis has 1sr kalma of quran on there flag you are islamophobic if you said tht in name of islam kashmiri pandits given 3 optn leve cnvrt or die you r islamophobic.,Religion,5
Just wandering why Republicans are so corrupt And radical cristian racists who support racism nationalist and conservative values that protect criminals?,Religion,5
"I’m about ready to unfollow muslim twitter. I thought I’d find a community instead it seems like I just walked into a mess. We are better than this. For any islamaphobe or any other idiot, I do not give you permission to use my tweet to fuel any type of hate speech or content.",Religion,5
This guys first tweet was 13 hours ago and now the guy behind this fake account gained a whole 12k retweets and 7k followers You idiots that believe in this foolishness need professional help All it takes is for a white person to say they’re a Muslim &amp; you all bow down to them,Religion,5
What's wrong in BJP shutting you guys for even airing such shit..Dare to air all the hatred videos few muslim idiots keep posting to instigate communal violance? Hindus &amp; muslims don't want to fight but its you who want us to. How do you even eat food earned with blood money,Religion,5
"Disliking SK isn't racist. He's an unpleasant, divisive, idiot, IMO. TR has never said being Muslim invalidates your UK nationality. You may be confusing opposing a supremacist ideology with disliking someone, based on their skin colour. Can u show TR holds the latter position?",Religion,5
"I bet he’s one of the very few who would ever claim that. The Jews & the Christians share a lot of values and we should support each other, otherwise radical Islamization is the future and I’m sure neither of us would like that.",Religion,5
That’s right. A Christian woman,Religion,5
"Terrorists will keep coming until the day Islam is ther. U want to stop Islamic terrorism? Stop Islam. How? just learn its scriptures, you'll see how easy it is to destroy without firing even one bullet!",Religion,5
"Oh you're right, I forgot the bit about the Geneva Conventions that said ""except for when the person was super bad u guize then u can do whatevs lulz"" As @JasCowen said, this screams ""WHY WON'T OBAMA SAY RADICAL ISLAMIC TERRORISM????""",Religion,5
"When an idiot stomps around my country destroying it in the name of Marxism, I couldn't care less what she is whining about, she's disrespecting my rights. She needs to respect the law. I've been to enough Muslim countries to know what I state. Me no make up story, you make up.",Religion,5
It says that 1 muslim is enough for 10 kafir. Idiot Should I prove that Quran is the words of God? You should have minimum knowledge on science to understand. OK?,Religion,5
Unfortunately until we confront the idiots that stand up and allow atrocities committed by Muslims (grooming gangs) sharia law we are saying it's ok. If Muslims want to act like this go to a Muslim country and practice it. Also take your handwring apologist friends with you,Religion,5
It’s Not a Muslim ban you marble mouth idiot. It includes N. Korea Venezuela Myanmar Tanzania and Nigeria are split Christianity and Islam,Religion,5
The radical left does not like facts. If something doesn’t support their agenda then they act violently to silence opposition. Christians don’t do that. We present the truth and allow people to make their own choices.,Religion,5
"Right after she said something about being a Christian woman towards the protesting/looting, she should’ve went into hiding",Religion,5
"Thats u making assumption that all the locals are Islamic terror sympathisers ! Dont tell me definition , if u beleive in Indian Law then first accept CAA and 370 removal happily ! World knows that RADICAL ISLAMIC TERRORISM is the grass root problem of Kashmir",Religion,5
"#EndiaThreatToPeace The allegations followed the British government’s refusal to grant visas to the members of the Hindu radical groups, as they were “linked to the worst anti-Christian violence in India since Partition.” India Support Terrorist",Religion,5
"They were always classified as Muslims you utter idiot. The number refers to 32 000 MUSLIMS killed. Muslims were later recognized as BOSNIAKS, they were always recognized as MUSLIMS prior. You asked for a source, you got it, sorry it doesn't suit you.",Religion,5
"@azmoderate @JoeWSJ Again, you talk like an idiot.  I have no religion and what you say changes nothing about Muslims being extremists.",Religion,5
Yet you don’t see the Muslim countries opening up there countries for Africans idiot,Religion,5
Can you first show concern for our Muslim brethren and then start shedding Crocodile tears for the chinese? Bewakoof banaana bandh karo! Indians are not IDIOTS.... maybe media is.,Religion,5
"Jihad-backed Islamic fundamentalist terrorists, why humanity is only for the Muslims of India , why not Syria with Yemen and Iraq?",Religion,5
"That shows your complete ignorance right there! First, I was speaking of all my local non profits that I volunteer at including the YWCA, since you are such the Christian woman! Secondly, you prevent abortion with education and birth control which PP does.",Religion,5
"Lol, ambedkar was hindu and Buddhist are hindu also. You bhim army are biggest idiot. Playing victim card just like muslim and Christian Chuttiya bhim army",Religion,5
"@AAlwuhaib1977 So while thousands of churches, temples, synagogs have been destroyed by Muslim biggots, you only worry about one Muslim ....",Religion,5
